UserID,DeviceType,PurchaseDate,OnboardingVersion,CohortMonth
14412,Smart Doorbell,2022-09-28,Variant,2022-09
14413,Smart Doorbell,2022-02-11,Control,2022-02
14414,Smart Doorbell,2022-04-03,Control,2022-04
14415,Smart Doorbell,2022-07-04,Control,2022-07
14416,Smart Doorbell,2022-08-03,Variant,2022-08
14417,Security Camera,2022-01-17,Variant,2022-01
14418,Security Camera,2022-09-22,Control,2022-09
14419,Security Camera,2022-04-24,Variant,2022-04
14420,Security Camera,2022-10-19,Control,2022-10
14421,Smart Doorbell,2022-10-19,Control,2022-10
14422,Smart Doorbell,2022-02-17,Variant,2022-02
14423,Smart Doorbell,2022-11-03,Variant,2022-11
14424,Security Camera,2022-04-07,Variant,2022-04
14425,Security Camera,2022-04-05,Variant,2022-04
14426,Security Camera,2022-11-22,Variant,2022-11
14427,Security Camera,2022-03-15,Variant,2022-03
14428,Security Camera,2022-12-02,Variant,2022-12
14429,Smart Doorbell,2022-03-09,Variant,2022-03
14430,Smart Doorbell,2022-09-03,Variant,2022-09
14431,Smart Doorbell,2022-03-18,Variant,2022-03
14432,Smart Doorbell,2022-07-27,Control,2022-07
14433,Smart Doorbell,2022-09-11,Variant,2022-09
14434,Security Camera,2022-08-09,Control,2022-08
14435,Security Camera,2022-09-19,Control,2022-09
14436,Security Camera,2022-11-27,Variant,2022-11
14437,Smart Doorbell,2022-12-10,Control,2022-12
14438,Smart Doorbell,2022-09-16,Variant,2022-09
14439,Security Camera,2022-11-04,Variant,2022-11
14440,Smart Doorbell,2022-03-15,Control,2022-03
14441,Smart Doorbell,2022-05-05,Control,2022-05
14442,Security Camera,2022-07-07,Variant,2022-07
14443,Security Camera,2022-09-11,Control,2022-09
14444,Smart Doorbell,2022-11-17,Control,2022-11
14445,Smart Doorbell,2022-11-04,Control,2022-11
14446,Security Camera,2022-08-23,Variant,2022-08
14447,Smart Doorbell,2022-09-07,Variant,2022-09
14448,Security Camera,2022-11-28,Variant,2022-11
14449,Smart Doorbell,2022-12-11,Control,2022-12
14450,Smart Doorbell,2022-03-13,Variant,2022-03
14451,Smart Doorbell,2022-08-23,Variant,2022-08
14452,Smart Doorbell,2022-11-20,Control,2022-11
14453,Smart Doorbell,2022-06-05,Variant,2022-06
14454,Smart Doorbell,2022-04-25,Variant,2022-04
14455,Security Camera,2022-11-09,Variant,2022-11
14456,Smart Doorbell,2022-08-16,Control,2022-08
14457,Security Camera,2022-11-18,Control,2022-11
14458,Smart Doorbell,2022-12-12,Control,2022-12
14459,Smart Doorbell,2022-09-02,Control,2022-09
14460,Smart Doorbell,2022-11-02,Variant,2022-11
14461,Smart Doorbell,2022-01-14,Control,2022-01
14462,Smart Doorbell,2022-01-16,Variant,2022-01
14463,Security Camera,2022-02-11,Control,2022-02
14464,Smart Doorbell,2022-04-20,Control,2022-04
14465,Security Camera,2022-10-05,Variant,2022-10
14466,Security Camera,2022-11-20,Control,2022-11
14467,Security Camera,2022-01-19,Variant,2022-01
14468,Smart Doorbell,2022-03-07,Control,2022-03
14469,Smart Doorbell,2022-06-16,Control,2022-06
14470,Smart Doorbell,2022-03-14,Variant,2022-03
14471,Smart Doorbell,2022-11-06,Variant,2022-11
14472,Security Camera,2022-04-22,Control,2022-04
14473,Security Camera,2022-10-01,Control,2022-10
14474,Smart Doorbell,2022-03-26,Variant,2022-03
14475,Smart Doorbell,2022-05-19,Variant,2022-05
14476,Smart Doorbell,2022-02-08,Variant,2022-02
14477,Security Camera,2022-04-15,Control,2022-04
14478,Smart Doorbell,2022-11-20,Variant,2022-11
14479,Smart Doorbell,2022-10-08,Control,2022-10
14480,Security Camera,2022-05-03,Control,2022-05
14481,Smart Doorbell,2022-08-06,Variant,2022-08
14482,Smart Doorbell,2022-03-02,Control,2022-03
14483,Smart Doorbell,2022-04-10,Control,2022-04
14484,Security Camera,2022-11-03,Control,2022-11
14485,Smart Doorbell,2022-12-20,Control,2022-12
14486,Security Camera,2022-07-23,Variant,2022-07
14487,Security Camera,2022-09-15,Variant,2022-09
14488,Smart Doorbell,2022-01-05,Control,2022-01
14489,Smart Doorbell,2022-07-16,Variant,2022-07
14490,Security Camera,2022-06-29,Variant,2022-06
14491,Smart Doorbell,2022-12-08,Variant,2022-12
14492,Smart Doorbell,2022-05-13,Control,2022-05
14493,Smart Doorbell,2022-11-20,Variant,2022-11
14494,Smart Doorbell,2022-09-10,Variant,2022-09
14495,Smart Doorbell,2022-09-22,Control,2022-09
14496,Smart Doorbell,2022-04-03,Control,2022-04
14497,Security Camera,2022-05-30,Control,2022-05
14498,Security Camera,2022-05-18,Variant,2022-05
14499,Smart Doorbell,2022-07-27,Control,2022-07
14500,Smart Doorbell,2022-05-05,Variant,2022-05
14501,Smart Doorbell,2022-08-22,Control,2022-08
14502,Security Camera,2022-03-02,Variant,2022-03
14503,Security Camera,2022-11-03,Control,2022-11
14504,Smart Doorbell,2022-09-23,Variant,2022-09
14505,Security Camera,2022-05-14,Variant,2022-05
14506,Smart Doorbell,2022-11-14,Control,2022-11
14507,Security Camera,2022-04-23,Control,2022-04
14508,Smart Doorbell,2022-07-10,Control,2022-07
14509,Smart Doorbell,2022-07-06,Variant,2022-07
14510,Security Camera,2022-11-15,Variant,2022-11
14511,Smart Doorbell,2022-03-30,Control,2022-03
14512,Security Camera,2022-07-06,Control,2022-07
14513,Smart Doorbell,2022-11-03,Control,2022-11
14514,Smart Doorbell,2022-05-12,Variant,2022-05
14515,Smart Doorbell,2022-12-26,Variant,2022-12
14516,Smart Doorbell,2022-05-03,Variant,2022-05
14517,Smart Doorbell,2022-02-17,Control,2022-02
14518,Security Camera,2022-10-15,Control,2022-10
14519,Security Camera,2022-06-28,Variant,2022-06
14520,Smart Doorbell,2022-06-29,Control,2022-06
14521,Smart Doorbell,2022-04-09,Variant,2022-04
14522,Smart Doorbell,2022-11-26,Control,2022-11
14523,Smart Doorbell,2022-02-03,Control,2022-02
14524,Smart Doorbell,2022-03-11,Variant,2022-03
14525,Smart Doorbell,2022-06-20,Variant,2022-06
14526,Smart Doorbell,2022-09-29,Variant,2022-09
14527,Smart Doorbell,2022-02-28,Control,2022-02
14528,Smart Doorbell,2022-06-30,Control,2022-06
14529,Security Camera,2022-01-19,Variant,2022-01
14530,Security Camera,2022-08-14,Variant,2022-08
14531,Security Camera,2022-04-05,Variant,2022-04
14532,Security Camera,2022-10-24,Control,2022-10
14533,Security Camera,2022-03-22,Variant,2022-03
14534,Smart Doorbell,2022-06-24,Variant,2022-06
14535,Smart Doorbell,2022-08-10,Variant,2022-08
14536,Smart Doorbell,2022-04-13,Variant,2022-04
14537,Smart Doorbell,2022-02-23,Control,2022-02
14538,Security Camera,2022-07-02,Variant,2022-07
14539,Security Camera,2022-12-17,Variant,2022-12
14540,Security Camera,2022-11-14,Variant,2022-11
14541,Smart Doorbell,2022-12-21,Variant,2022-12
14542,Security Camera,2022-12-15,Variant,2022-12
14543,Security Camera,2022-11-17,Variant,2022-11
14544,Smart Doorbell,2022-03-09,Control,2022-03
14545,Smart Doorbell,2022-01-28,Control,2022-01
14546,Security Camera,2022-10-01,Control,2022-10
14547,Smart Doorbell,2022-10-09,Control,2022-10
14548,Smart Doorbell,2022-12-26,Control,2022-12
14549,Smart Doorbell,2022-11-07,Control,2022-11
14550,Smart Doorbell,2022-04-29,Control,2022-04
14551,Security Camera,2022-05-14,Control,2022-05
14552,Security Camera,2022-05-09,Control,2022-05
14553,Smart Doorbell,2022-01-08,Control,2022-01
14554,Smart Doorbell,2022-02-20,Variant,2022-02
14555,Smart Doorbell,2022-12-07,Variant,2022-12
14556,Smart Doorbell,2022-10-08,Control,2022-10
14557,Smart Doorbell,2022-06-24,Variant,2022-06
14558,Smart Doorbell,2022-07-02,Variant,2022-07
14559,Smart Doorbell,2022-07-11,Control,2022-07
14560,Smart Doorbell,2022-09-06,Variant,2022-09
14561,Security Camera,2022-08-23,Variant,2022-08
14562,Smart Doorbell,2022-03-24,Variant,2022-03
14563,Security Camera,2022-04-03,Control,2022-04
14564,Security Camera,2022-11-08,Variant,2022-11
14565,Smart Doorbell,2022-09-25,Control,2022-09
14566,Security Camera,2022-04-30,Variant,2022-04
14567,Security Camera,2022-03-12,Variant,2022-03
14568,Security Camera,2022-01-17,Variant,2022-01
14569,Smart Doorbell,2022-09-10,Variant,2022-09
14570,Smart Doorbell,2022-05-02,Control,2022-05
14571,Smart Doorbell,2022-01-10,Variant,2022-01
14572,Security Camera,2022-10-14,Variant,2022-10
14573,Smart Doorbell,2022-11-12,Control,2022-11
14574,Smart Doorbell,2022-11-22,Variant,2022-11
14575,Security Camera,2022-09-30,Control,2022-09
14576,Smart Doorbell,2022-11-02,Control,2022-11
14577,Security Camera,2022-10-20,Variant,2022-10
14578,Smart Doorbell,2022-07-29,Control,2022-07
14579,Smart Doorbell,2022-08-06,Variant,2022-08
14580,Smart Doorbell,2022-08-29,Control,2022-08
14581,Security Camera,2022-07-19,Control,2022-07
14582,Smart Doorbell,2022-08-04,Variant,2022-08
14583,Smart Doorbell,2022-07-24,Control,2022-07
14584,Smart Doorbell,2022-08-04,Variant,2022-08
14585,Smart Doorbell,2022-03-21,Variant,2022-03
14586,Security Camera,2022-09-24,Variant,2022-09
14587,Security Camera,2022-02-04,Variant,2022-02
14588,Smart Doorbell,2022-10-16,Variant,2022-10
14589,Smart Doorbell,2022-01-18,Control,2022-01
14590,Smart Doorbell,2022-06-14,Variant,2022-06
14591,Security Camera,2022-01-13,Control,2022-01
14592,Smart Doorbell,2022-07-21,Variant,2022-07
14593,Security Camera,2022-08-17,Variant,2022-08
14594,Smart Doorbell,2022-12-12,Variant,2022-12
14595,Smart Doorbell,2022-01-01,Variant,2022-01
14596,Smart Doorbell,2022-11-15,Variant,2022-11
14597,Security Camera,2022-08-05,Variant,2022-08
14598,Smart Doorbell,2022-02-03,Variant,2022-02
14599,Security Camera,2022-12-25,Control,2022-12
14600,Security Camera,2022-09-23,Control,2022-09
14601,Smart Doorbell,2022-05-08,Control,2022-05
14602,Smart Doorbell,2022-07-31,Variant,2022-07
14603,Security Camera,2022-09-20,Control,2022-09
14604,Smart Doorbell,2022-11-08,Control,2022-11
14605,Smart Doorbell,2022-03-21,Control,2022-03
14606,Smart Doorbell,2022-06-14,Variant,2022-06
14607,Security Camera,2022-09-09,Variant,2022-09
14608,Smart Doorbell,2022-01-12,Control,2022-01
14609,Security Camera,2022-10-31,Control,2022-10
14610,Security Camera,2022-07-31,Control,2022-07
14611,Security Camera,2022-10-09,Control,2022-10
14612,Smart Doorbell,2022-04-22,Control,2022-04
14613,Security Camera,2022-07-30,Variant,2022-07
14614,Security Camera,2022-08-27,Variant,2022-08
14615,Security Camera,2022-09-25,Control,2022-09
14616,Smart Doorbell,2022-10-25,Control,2022-10
14617,Smart Doorbell,2022-11-13,Control,2022-11
14618,Security Camera,2022-02-27,Control,2022-02
14619,Smart Doorbell,2022-02-03,Control,2022-02
14620,Smart Doorbell,2022-09-20,Control,2022-09
14621,Smart Doorbell,2022-02-04,Control,2022-02
14622,Security Camera,2022-09-28,Variant,2022-09
14623,Smart Doorbell,2022-08-15,Variant,2022-08
14624,Smart Doorbell,2022-01-25,Variant,2022-01
14625,Smart Doorbell,2022-08-22,Control,2022-08
14626,Security Camera,2022-02-28,Variant,2022-02
14627,Smart Doorbell,2022-09-08,Variant,2022-09
14628,Smart Doorbell,2022-12-01,Control,2022-12
14629,Smart Doorbell,2022-03-27,Control,2022-03
14630,Security Camera,2022-09-08,Variant,2022-09
14631,Security Camera,2022-06-29,Control,2022-06
14632,Smart Doorbell,2022-07-26,Control,2022-07
14633,Smart Doorbell,2022-12-10,Variant,2022-12
14634,Security Camera,2022-05-29,Variant,2022-05
14635,Smart Doorbell,2022-03-12,Control,2022-03
14636,Security Camera,2022-05-01,Variant,2022-05
14637,Smart Doorbell,2022-09-10,Variant,2022-09
14638,Smart Doorbell,2022-04-03,Control,2022-04
14639,Smart Doorbell,2022-09-13,Variant,2022-09
14640,Smart Doorbell,2022-09-11,Control,2022-09
14641,Security Camera,2022-12-18,Control,2022-12
14642,Smart Doorbell,2022-10-15,Variant,2022-10
14643,Security Camera,2022-11-05,Control,2022-11
14644,Smart Doorbell,2022-02-28,Control,2022-02
14645,Smart Doorbell,2022-03-10,Control,2022-03
14646,Smart Doorbell,2022-03-27,Variant,2022-03
14647,Security Camera,2022-10-01,Variant,2022-10
14648,Smart Doorbell,2022-08-15,Control,2022-08
14649,Security Camera,2022-03-22,Variant,2022-03
14650,Security Camera,2022-04-24,Control,2022-04
14651,Smart Doorbell,2022-07-03,Variant,2022-07
14652,Smart Doorbell,2022-10-07,Control,2022-10
14653,Smart Doorbell,2022-11-18,Variant,2022-11
14654,Security Camera,2022-11-14,Variant,2022-11
14655,Security Camera,2022-02-23,Variant,2022-02
14656,Smart Doorbell,2022-07-16,Control,2022-07
14657,Smart Doorbell,2022-10-20,Variant,2022-10
14658,Security Camera,2022-10-20,Control,2022-10
14659,Smart Doorbell,2022-10-18,Variant,2022-10
14660,Smart Doorbell,2022-06-29,Control,2022-06
14661,Smart Doorbell,2022-08-10,Control,2022-08
14662,Smart Doorbell,2022-10-01,Control,2022-10
14663,Smart Doorbell,2022-09-01,Control,2022-09
14664,Smart Doorbell,2022-06-03,Variant,2022-06
14665,Smart Doorbell,2022-10-31,Variant,2022-10
14666,Security Camera,2022-09-30,Variant,2022-09
14667,Smart Doorbell,2022-05-15,Variant,2022-05
14668,Smart Doorbell,2022-11-09,Variant,2022-11
14669,Smart Doorbell,2022-01-08,Control,2022-01
14670,Security Camera,2022-05-08,Control,2022-05
14671,Smart Doorbell,2022-02-25,Control,2022-02
14672,Smart Doorbell,2022-05-06,Control,2022-05
14673,Security Camera,2022-06-08,Control,2022-06
14674,Smart Doorbell,2022-02-28,Control,2022-02
14675,Smart Doorbell,2022-02-27,Control,2022-02
14676,Security Camera,2022-05-20,Control,2022-05
14677,Smart Doorbell,2022-06-25,Variant,2022-06
14678,Smart Doorbell,2022-04-18,Control,2022-04
14679,Smart Doorbell,2022-07-30,Variant,2022-07
14680,Security Camera,2022-03-15,Variant,2022-03
14681,Security Camera,2022-06-16,Variant,2022-06
14682,Smart Doorbell,2022-12-23,Control,2022-12
14683,Security Camera,2022-10-31,Control,2022-10
14684,Smart Doorbell,2022-08-21,Control,2022-08
14685,Security Camera,2022-11-23,Control,2022-11
14686,Security Camera,2022-07-01,Control,2022-07
14687,Security Camera,2022-05-02,Variant,2022-05
14688,Smart Doorbell,2022-11-30,Variant,2022-11
14689,Smart Doorbell,2022-07-22,Variant,2022-07
14690,Security Camera,2022-01-29,Control,2022-01
14691,Security Camera,2022-07-21,Control,2022-07
14692,Security Camera,2022-04-03,Variant,2022-04
14693,Smart Doorbell,2022-11-25,Control,2022-11
14694,Smart Doorbell,2022-12-22,Variant,2022-12
14695,Smart Doorbell,2022-06-25,Variant,2022-06
14696,Smart Doorbell,2022-11-26,Control,2022-11
14697,Smart Doorbell,2022-07-30,Control,2022-07
14698,Security Camera,2022-07-03,Control,2022-07
14699,Smart Doorbell,2022-04-05,Control,2022-04
14700,Security Camera,2022-09-30,Control,2022-09
14701,Security Camera,2022-05-17,Control,2022-05
14702,Smart Doorbell,2022-08-25,Control,2022-08
14703,Smart Doorbell,2022-12-19,Variant,2022-12
14704,Smart Doorbell,2022-09-22,Variant,2022-09
14705,Smart Doorbell,2022-05-15,Control,2022-05
14706,Smart Doorbell,2022-05-24,Variant,2022-05
14707,Security Camera,2022-01-19,Variant,2022-01
14708,Smart Doorbell,2022-08-19,Variant,2022-08
14709,Smart Doorbell,2022-05-14,Variant,2022-05
14710,Smart Doorbell,2022-04-24,Control,2022-04
14711,Smart Doorbell,2022-05-19,Control,2022-05
14712,Security Camera,2022-05-05,Variant,2022-05
14713,Smart Doorbell,2022-07-23,Variant,2022-07
14714,Smart Doorbell,2022-03-02,Variant,2022-03
14715,Security Camera,2022-09-07,Variant,2022-09
14716,Smart Doorbell,2022-10-25,Variant,2022-10
14717,Smart Doorbell,2022-01-13,Control,2022-01
14718,Smart Doorbell,2022-09-12,Control,2022-09
14719,Smart Doorbell,2022-03-26,Control,2022-03
14720,Security Camera,2022-01-20,Variant,2022-01
14721,Security Camera,2022-02-19,Variant,2022-02
14722,Security Camera,2022-06-13,Variant,2022-06
14723,Smart Doorbell,2022-04-02,Variant,2022-04
14724,Security Camera,2022-03-29,Variant,2022-03
14725,Security Camera,2022-03-10,Variant,2022-03
14726,Smart Doorbell,2022-02-06,Variant,2022-02
14727,Smart Doorbell,2022-09-10,Control,2022-09
14728,Smart Doorbell,2022-09-09,Variant,2022-09
14729,Security Camera,2022-05-20,Variant,2022-05
14730,Security Camera,2022-12-21,Control,2022-12
14731,Security Camera,2022-06-17,Control,2022-06
14732,Smart Doorbell,2022-02-23,Variant,2022-02
14733,Smart Doorbell,2022-06-27,Control,2022-06
14734,Smart Doorbell,2022-10-24,Control,2022-10
14735,Security Camera,2022-10-28,Control,2022-10
14736,Smart Doorbell,2022-12-25,Variant,2022-12
14737,Security Camera,2022-04-16,Variant,2022-04
14738,Security Camera,2022-05-17,Control,2022-05
14739,Smart Doorbell,2022-07-09,Control,2022-07
14740,Smart Doorbell,2022-05-08,Variant,2022-05
14741,Security Camera,2022-12-08,Variant,2022-12
14742,Security Camera,2022-02-16,Variant,2022-02
14743,Smart Doorbell,2022-01-05,Control,2022-01
14744,Security Camera,2022-09-14,Control,2022-09
14745,Security Camera,2022-10-27,Control,2022-10
14746,Security Camera,2022-05-30,Variant,2022-05
14747,Security Camera,2022-10-21,Control,2022-10
14748,Security Camera,2022-08-31,Control,2022-08
14749,Smart Doorbell,2022-10-02,Control,2022-10
14750,Security Camera,2022-07-27,Control,2022-07
14751,Smart Doorbell,2022-04-25,Variant,2022-04
14752,Smart Doorbell,2022-07-14,Control,2022-07
14753,Smart Doorbell,2022-12-09,Variant,2022-12
14754,Smart Doorbell,2022-06-19,Variant,2022-06
14755,Smart Doorbell,2022-03-23,Control,2022-03
14756,Security Camera,2022-06-03,Variant,2022-06
14757,Smart Doorbell,2022-05-21,Variant,2022-05
14758,Smart Doorbell,2022-11-10,Variant,2022-11
14759,Smart Doorbell,2022-05-26,Control,2022-05
14760,Smart Doorbell,2022-11-19,Control,2022-11
14761,Smart Doorbell,2022-05-02,Control,2022-05
14762,Smart Doorbell,2022-09-09,Variant,2022-09
14763,Security Camera,2022-12-09,Variant,2022-12
14764,Smart Doorbell,2022-11-07,Variant,2022-11
14765,Smart Doorbell,2022-03-30,Control,2022-03
14766,Smart Doorbell,2022-02-27,Control,2022-02
14767,Security Camera,2022-03-04,Variant,2022-03
14768,Smart Doorbell,2022-12-13,Control,2022-12
14769,Security Camera,2022-11-04,Variant,2022-11
14770,Security Camera,2022-10-07,Control,2022-10
14771,Smart Doorbell,2022-03-13,Control,2022-03
14772,Security Camera,2022-01-09,Control,2022-01
14773,Smart Doorbell,2022-04-04,Control,2022-04
14774,Security Camera,2022-12-05,Control,2022-12
14775,Smart Doorbell,2022-12-02,Control,2022-12
14776,Security Camera,2022-06-01,Control,2022-06
14777,Security Camera,2022-12-22,Control,2022-12
14778,Security Camera,2022-02-09,Control,2022-02
14779,Security Camera,2022-12-25,Variant,2022-12
14780,Security Camera,2022-03-03,Control,2022-03
14781,Security Camera,2022-09-11,Variant,2022-09
14782,Smart Doorbell,2022-03-10,Variant,2022-03
14783,Security Camera,2022-09-02,Variant,2022-09
14784,Smart Doorbell,2022-06-19,Variant,2022-06
14785,Security Camera,2022-06-27,Control,2022-06
14786,Smart Doorbell,2022-07-08,Variant,2022-07
14787,Smart Doorbell,2022-09-17,Variant,2022-09
14788,Smart Doorbell,2022-03-13,Variant,2022-03
14789,Security Camera,2022-01-17,Control,2022-01
14790,Security Camera,2022-12-07,Control,2022-12
14791,Smart Doorbell,2022-02-26,Control,2022-02
14792,Security Camera,2022-08-06,Variant,2022-08
14793,Security Camera,2022-04-17,Variant,2022-04
14794,Security Camera,2022-10-31,Control,2022-10
14795,Security Camera,2022-06-22,Variant,2022-06
14796,Security Camera,2022-08-07,Variant,2022-08
14797,Smart Doorbell,2022-09-04,Control,2022-09
14798,Security Camera,2022-08-06,Variant,2022-08
14799,Smart Doorbell,2022-01-31,Variant,2022-01
14800,Security Camera,2022-02-16,Control,2022-02
14801,Security Camera,2022-05-14,Variant,2022-05
14802,Smart Doorbell,2022-04-18,Control,2022-04
14803,Security Camera,2022-03-13,Variant,2022-03
14804,Smart Doorbell,2022-11-23,Variant,2022-11
14805,Smart Doorbell,2022-04-18,Variant,2022-04
14806,Security Camera,2022-11-05,Control,2022-11
14807,Smart Doorbell,2022-09-29,Control,2022-09
14808,Security Camera,2022-06-20,Control,2022-06
14809,Smart Doorbell,2022-04-26,Variant,2022-04
14810,Security Camera,2022-11-25,Control,2022-11
